INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
212012356,2914,,VAL - OPERATING W/O AUTHORIZATION LAWFUL,C11, ,0,2019-01-01 00:00:00,2019,1,Tuesday,0,,CLAYBOURNE ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
212013255,1102,,FRAUD - FALSE PRETENSE / SCHEME,E18, ,0,2019-01-01 00:00:00,2019,1,Tuesday,0,,HUNTINGTON AVE,42.256215920402155,-71.12401947329023,"(42.256215920402155, -71.12401947329023)"
192001103,1107,,FRAUD - IMPERSONATION,A1,70,0,2019-01-01 00:00:00,2019,1,Tuesday,0,,CHESTNUT ST,42.35763979,-71.06703209,"(42.35763979, -71.06703209)"
192024491,3201,,PROPERTY - LOST,C11,351,0,2019-01-01 00:00:00,2019,1,Tuesday,0,,DICKENS ST,42.30117635,-71.05624474,"(42.30117635, -71.05624474)"
192026927,3201,,PROPERTY - LOST,A1,77,0,2019-01-01 00:00:00,2019,1,Tuesday,0,,NEW SUDBURY ST,42.36183845,-71.05976493,"(42.36183845, -71.05976493)"
192047757,1107,,FRAUD - IMPERSONATION,D4,273,0,2019-01-01 00:00:00,2019,1,Tuesday,0,,SHAWMUT AVE,42.33632374,-71.07956051,"(42.33632374, -71.07956051)"
192038615,3201,,PROPERTY - LOST,C11,351,0,2019-01-01 00:00:00,2019,1,Tuesday,0,,DICKENS ST,42.30117635,-71.05624474,"(42.30117635, -71.05624474)"
202007729,3115,,INVESTIGATE PERSON,C11, ,0,2019-01-01 00:00:00,2019,1,Tuesday,0,,HOLIDAY ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
192097179,2670,,HARASSMENT/ CRIMINAL HARASSMENT,C11, ,0,2019-01-01 00:00:00,2019,1,Tuesday,0,,WESTVILLE ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
192023961,3201,,PROPERTY - LOST,C11,358,0,2019-01-01 00:00:00,2019,1,Tuesday,0,,PARK ST,,,
202011340,2670,,HARASSMENT/ CRIMINAL HARASSMENT,C11, ,0,2019-01-01 00:00:00,2019,1,Tuesday,0,,MORSE ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
192000329,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C11,345,0,2019-01-01 00:00:00,2019,1,Tuesday,0,,HOMES AVE,42.30344062,-71.06674611,"(42.30344062, -71.06674611)"
192036548,802,,ASSAULT SIMPLE - BATTERY,B2,182,0,2019-01-01 00:01:00,2019,1,Tuesday,0,,BURRELL ST,42.32362947,-71.06867765,"(42.32362947, -71.06867765)"
192032637,1107,,FRAUD - IMPERSONATION,C6,214,0,2019-01-01 00:01:00,2019,1,Tuesday,0,,W FOURTH ST,42.33759763,-71.05089014,"(42.33759763, -71.05089014)"
202035614,1107,,FRAUD - IMPERSONATION,C6, ,0,2019-01-01 00:01:00,2019,1,Tuesday,0,,O ST,42.341287504390436,-71.05467932649397,"(42.341287504390436, -71.05467932649397)"
192010803,617,,LARCENY THEFT FROM BUILDING,D4,152,0,2019-01-01 00:01:00,2019,1,Tuesday,0,,TREMONT ST,42.34495856,-71.0701147,"(42.34495856, -71.0701147)"
192000006,3006,,SICK/INJURED/MEDICAL - PERSON,D4,128,0,2019-01-01 00:14:00,2019,1,Tuesday,0,,COLUMBUS AVE,42.34834259,-71.07222534,"(42.34834259, -71.07222534)"
192000005,3301,,VERBAL DISPUTE,B3,469,0,2019-01-01 00:14:00,2019,1,Tuesday,0,,HIAWATHA RD,42.27683743,-71.09526444,"(42.27683743, -71.09526444)"
192000119,3821,,M/V ACCIDENT - INVOLVING PEDESTRIAN - NO INJURY,C6, ,0,2019-01-01 00:15:00,2019,1,Tuesday,0,,DORCHESTER ST,42.33326711,-71.05048123,"(42.33326711, -71.05048123)"
192000085,3006,,SICK/INJURED/MEDICAL - PERSON,A1,127,0,2019-01-01 00:18:00,2019,1,Tuesday,0,,CHARLES ST S,42.3503145,-71.06670799,"(42.3503145, -71.06670799)"
192000007,802,,ASSAULT SIMPLE - BATTERY,A1,75,0,2019-01-01 00:19:00,2019,1,Tuesday,0,,FRIEND ST,42.36439244,-71.06093189,"(42.36439244, -71.06093189)"
192000017,802,,ASSAULT SIMPLE - BATTERY,A1,73,0,2019-01-01 00:23:00,2019,1,Tuesday,0,,CENTER PLZ,42.35988361,-71.06016193,"(42.35988361, -71.06016193)"
192000041,3006,,SICK/INJURED/MEDICAL - PERSON,D4,624,0,2019-01-01 00:24:00,2019,1,Tuesday,0,,LANSDOWNE ST,42.34717352,-71.09644393,"(42.34717352, -71.09644393)"
192000011,3114,,INVESTIGATE PROPERTY,C11,345,1,2019-01-01 00:30:00,2019,1,Tuesday,0,,LONGFELLOW ST,42.30269786,-71.06601484,"(42.30269786, -71.06601484)"
192000660,301,,ROBBERY - STREET,C11,823,0,2019-01-01 00:30:00,2019,1,Tuesday,0,,PLEASANT ST,42.31190464,-71.05910535,"(42.31190464, -71.05910535)"
192000020,3301,,VERBAL DISPUTE,B3,444,0,2019-01-01 00:30:00,2019,1,Tuesday,0,,ABBOT ST,42.29686151,-71.08584187,"(42.29686151, -71.08584187)"
192000146,1402,,VANDALISM,C6,201,0,2019-01-01 00:30:00,2019,1,Tuesday,0,,ATHENS ST,42.34070285,-71.05267422,"(42.34070285, -71.05267422)"
192000022,3006,,SICK/INJURED/MEDICAL - PERSON,B2,911,0,2019-01-01 00:32:00,2019,1,Tuesday,0,,ANNUNCIATION RD,42.33506206,-71.09316785,"(42.33506206, -71.09316785)"
192000016,3820,,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,D4,150,0,2019-01-01 00:37:00,2019,1,Tuesday,0,,DARTMOUTH ST,42.34495028,-71.07478902,"(42.34495028, -71.07478902)"
192000014,802,,ASSAULT SIMPLE - BATTERY,D4,171,0,2019-01-01 00:44:00,2019,1,Tuesday,0,,HARRISON AVE,42.33555943,-71.07436367,"(42.33555943, -71.07436367)"
192000080,3006,,SICK/INJURED/MEDICAL - PERSON,A1,94,0,2019-01-01 00:49:00,2019,1,Tuesday,0,,CLINTON ST,42.36067973,-71.05482329,"(42.36067973, -71.05482329)"
192001272,3201,,PROPERTY - LOST,B3,441,0,2019-01-01 01:00:00,2019,1,Tuesday,1,,BERNARD ST,42.29601386,-71.08085487,"(42.29601386, -71.08085487)"
192000171,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C6,203,0,2019-01-01 01:00:00,2019,1,Tuesday,1,,SUMMER ST,42.34654759,-71.04284097,"(42.34654759, -71.04284097)"
192000037,413,,ASSAULT - AGGRAVATED - BATTERY,C6,210,0,2019-01-01 01:00:00,2019,1,Tuesday,1,,D ST,42.34373917,-71.04499636,"(42.34373917, -71.04499636)"
192000220,1402,,VANDALISM,D4,597,0,2019-01-01 01:00:00,2019,1,Tuesday,1,,MASSACHUSETTS AVE,42.33992923,-71.08105856,"(42.33992923, -71.08105856)"
192000210,3830,,M/V - LEAVING SCENE - PERSONAL INJURY,D4,624,0,2019-01-01 01:00:00,2019,1,Tuesday,1,,BROOKLINE AVE,42.34746229,-71.098266,"(42.34746229, -71.098266)"
192000012,2405,,DISORDERLY CONDUCT,A1,75,0,2019-01-01 01:03:00,2019,1,Tuesday,1,,FRIEND ST,42.36439244,-71.06093189,"(42.36439244, -71.06093189)"
192000019,2405,,DISORDERLY CONDUCT,A1,101,0,2019-01-01 01:05:00,2019,1,Tuesday,1,,MILK ST,42.35822954,-71.05362243,"(42.35822954, -71.05362243)"
192000040,3410,,TOWED MOTOR VEHICLE,C6,213,0,2019-01-01 01:07:00,2019,1,Tuesday,1,,W THIRD ST,42.33737495,-71.04649648,"(42.33737495, -71.04649648)"
192000021,3301,,VERBAL DISPUTE,A1,117,0,2019-01-01 01:09:00,2019,1,Tuesday,1,,STUART ST,42.35103093,-71.06373335,"(42.35103093, -71.06373335)"
192000071,3006,,SICK/INJURED/MEDICAL - PERSON,A1,97,0,2019-01-01 01:11:00,2019,1,Tuesday,1,,PI ALY,42.35811867,-71.05845514,"(42.35811867, -71.05845514)"
192000046,3108,,"FIRE REPORT - HOUSE, BUILDING, ETC.",C11,345,0,2019-01-01 01:14:00,2019,1,Tuesday,1,,RIDGEWOOD ST,42.30209431,-71.06575187,"(42.30209431, -71.06575187)"
192000018,3801,,M/V ACCIDENT - OTHER,D4, ,0,2019-01-01 01:14:00,2019,1,Tuesday,1,,BERKELEY ST,42.350602263074535,-71.0727332659971,"(42.350602263074535, -71.0727332659971)"
192000421,802,,ASSAULT SIMPLE - BATTERY,C6,206,0,2019-01-01 01:14:00,2019,1,Tuesday,1,,BOSTON WHARF RD,42.35062345,-71.04637525,"(42.35062345, -71.04637525)"
192000433,3201,,PROPERTY - LOST,D4,143,0,2019-01-01 01:15:00,2019,1,Tuesday,1,,BOYLSTON ST,42.3486237,-71.08277641,"(42.3486237, -71.08277641)"
192000044,2647,,THREATS TO DO BODILY HARM,A1,106,0,2019-01-01 01:16:00,2019,1,Tuesday,1,,SUMMER ST,42.35348309,-71.05770712,"(42.35348309, -71.05770712)"
192000038,3803,,M/V ACCIDENT - PERSONAL INJURY,C11,362,0,2019-01-01 01:17:00,2019,1,Tuesday,1,,ALLSTON ST,42.29400908,-71.06749499,"(42.29400908, -71.06749499)"
192000047,3006,,SICK/INJURED/MEDICAL - PERSON,D4,156,0,2019-01-01 01:22:00,2019,1,Tuesday,1,,MASSACHUSETTS AVE,42.33760708,-71.07825824,"(42.33760708, -71.07825824)"
192000025,3006,,SICK/INJURED/MEDICAL - PERSON,D14,770,0,2019-01-01 01:25:00,2019,1,Tuesday,1,,MARKET ST,42.35126896,-71.15215626,"(42.35126896, -71.15215626)"
192000029,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,565,0,2019-01-01 01:30:00,2019,1,Tuesday,1,,GREENOCK ST,42.29042439,-71.09049096,"(42.29042439, -71.09049096)"
192000164,3802,,M/V ACCIDENT - PROPERTY  DAMAGE,A1,127,0,2019-01-01 01:30:00,2019,1,Tuesday,1,,CHARLES ST S,42.3503145,-71.06670799,"(42.3503145, -71.06670799)"
192000346,1402,,VANDALISM,A1,102,0,2019-01-01 01:30:00,2019,1,Tuesday,1,,WINTER ST,42.35602362,-71.06177619,"(42.35602362, -71.06177619)"
192000024,802,,ASSAULT SIMPLE - BATTERY,E18,498,0,2019-01-01 01:31:00,2019,1,Tuesday,1,,RAMSDELL AVE,42.27663531,-71.1189751,"(42.27663531, -71.1189751)"
192000066,3301,,VERBAL DISPUTE,B2,291,0,2019-01-01 01:45:00,2019,1,Tuesday,1,,HIGHLAND ST,42.32725724,-71.09274066,"(42.32725724, -71.09274066)"
192000033,3802,,M/V ACCIDENT - PROPERTY  DAMAGE,C11,355,0,2019-01-01 01:50:00,2019,1,Tuesday,1,,ADAMS ST,42.29760594,-71.05676446,"(42.29760594, -71.05676446)"
192000077,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,261,0,2019-01-01 01:52:00,2019,1,Tuesday,1,,BROOK AVE,42.32014743,-71.073683,"(42.32014743, -71.073683)"
192000026,802,,ASSAULT SIMPLE - BATTERY,C6,914,0,2019-01-01 01:53:00,2019,1,Tuesday,1,,DR. MICHAEL GAVIN WAY,42.32614547,-71.05349148,"(42.32614547, -71.05349148)"
192000027,3301,,VERBAL DISPUTE,E18,543,0,2019-01-01 01:55:00,2019,1,Tuesday,1,,RIVER ST,42.25539347,-71.12678709,"(42.25539347, -71.12678709)"
192000664,1402,,VANDALISM,A1,103,0,2019-01-01 01:58:00,2019,1,Tuesday,1,,PROVINCE ST,42.35741032,-71.05962134,"(42.35741032, -71.05962134)"
192000028,3301,,VERBAL DISPUTE,B3,432,0,2019-01-01 01:59:00,2019,1,Tuesday,1,,NORFOLK ST,42.28287743,-71.08474493,"(42.28287743, -71.08474493)"
192000136,3201,,PROPERTY - LOST,A1,121,0,2019-01-01 02:00:00,2019,1,Tuesday,2,,WARRENTON ST,42.35066162,-71.06602235,"(42.35066162, -71.06602235)"
192000030,1402,,VANDALISM,E18,478,1,2019-01-01 02:04:11,2019,1,Tuesday,2,,MARIPOSA ST,42.26881757,-71.1065192,"(42.26881757, -71.1065192)"
192000069,3301,,VERBAL DISPUTE,C6,216,0,2019-01-01 02:08:00,2019,1,Tuesday,2,,W EIGHTH ST,42.33422231,-71.05280802,"(42.33422231, -71.05280802)"
192000035,413,,ASSAULT - AGGRAVATED - BATTERY,A1,93,0,2019-01-01 02:14:00,2019,1,Tuesday,2,,UNION ST,42.36068775,-71.05687297,"(42.36068775, -71.05687297)"
192000034,3803,,M/V ACCIDENT - PERSONAL INJURY,A7,14,0,2019-01-01 02:16:00,2019,1,Tuesday,2,,SARATOGA ST,42.38418423,-71.01605547,"(42.38418423, -71.01605547)"
192000031,3301,,VERBAL DISPUTE,B2,309,0,2019-01-01 02:16:00,2019,1,Tuesday,2,,N CHARLAME CT,42.31966887,-71.08474416,"(42.31966887, -71.08474416)"
192000064,3830,,M/V - LEAVING SCENE - PERSONAL INJURY,D4,624,0,2019-01-01 02:18:00,2019,1,Tuesday,2,,BOYLSTON ST,42.34489582,-71.09659189,"(42.34489582, -71.09659189)"
192000039,3006,,SICK/INJURED/MEDICAL - PERSON,D4,170,0,2019-01-01 02:22:00,2019,1,Tuesday,2,,MASSACHUSETTS AVE,42.33695489,-71.07747003,"(42.33695489, -71.07747003)"
192000056,3803,,M/V ACCIDENT - PERSONAL INJURY,C11,392,0,2019-01-01 02:27:00,2019,1,Tuesday,2,,ASHMONT ST,42.28555618,-71.06488857,"(42.28555618, -71.06488857)"
192000032,3114,,INVESTIGATE PROPERTY,D4,283,0,2019-01-01 02:27:00,2019,1,Tuesday,2,,HUNTINGTON AVE,42.34044954,-71.08845938,"(42.34044954, -71.08845938)"
192000093,3803,,M/V ACCIDENT - PERSONAL INJURY,C11, ,0,2019-01-01 02:29:00,2019,1,Tuesday,2,,  BSTN MA ,,,
192000259,2629,,HARASSMENT,C11,397,0,2019-01-01 02:36:00,2019,1,Tuesday,2,,MELBOURNE ST,42.29109276,-71.06594543,"(42.29109276, -71.06594543)"
192000051,413,,ASSAULT - AGGRAVATED - BATTERY,B3,428,0,2019-01-01 02:38:00,2019,1,Tuesday,2,,WOOLSON ST,42.28081202,-71.08855773,"(42.28081202, -71.08855773)"
192000053,3115,,INVESTIGATE PERSON,B2,238,0,2019-01-01 02:42:00,2019,1,Tuesday,2,,QUINCEFIELD ST,42.31873,-71.06660712,"(42.31873, -71.06660712)"
192000075,802,,ASSAULT SIMPLE - BATTERY,A1,125,0,2019-01-01 02:45:00,2019,1,Tuesday,2,,STUART ST,42.35064427,-71.06811587,"(42.35064427, -71.06811587)"
192000043,3115,,INVESTIGATE PERSON,C11,369,0,2019-01-01 02:45:00,2019,1,Tuesday,2,,HOUGHTON ST,42.29548596,-71.05227553,"(42.29548596, -71.05227553)"
192000042,1402,,VANDALISM,D4,145,0,2019-01-01 02:51:00,2019,1,Tuesday,2,,SAINT BOTOLPH ST,42.34401282,-71.081862,"(42.34401282, -71.081862)"
192000090,617,,LARCENY THEFT FROM BUILDING,D4,130,0,2019-01-01 02:57:00,2019,1,Tuesday,2,,HUNTINGTON AVE,42.3485764,-71.07772016,"(42.3485764, -71.07772016)"
192000086,3301,,VERBAL DISPUTE,B3,465,0,2019-01-01 03:01:00,2019,1,Tuesday,3,,BLUE HILL AVE,42.28756157,-71.09049688,"(42.28756157, -71.09049688)"
192000067,3803,,M/V ACCIDENT - PERSONAL INJURY,C11,340,0,2019-01-01 03:01:00,2019,1,Tuesday,3,,ADAMS ST,42.30715628,-71.06245543,"(42.30715628, -71.06245543)"
192000057,1501,,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",E13,508,0,2019-01-01 03:02:00,2019,1,Tuesday,3,,WACHUSETT ST,42.29290478,-71.11671103,"(42.29290478, -71.11671103)"
192000054,111,,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B3,465,0,2019-01-01 03:05:00,2019,1,Tuesday,3,,JOHNSTON RD,42.28750515,-71.09212147,"(42.28750515, -71.09212147)"
192000061,3006,,SICK/INJURED/MEDICAL - PERSON,C11,365,0,2019-01-01 03:11:00,2019,1,Tuesday,3,,KING ST,42.29273113,-71.0588612,"(42.29273113, -71.0588612)"
192000052,3006,,SICK/INJURED/MEDICAL - PERSON,E5,941,0,2019-01-01 03:13:00,2019,1,Tuesday,3,,ARCHDALE RD,42.29172198,-71.11965464,"(42.29172198, -71.11965464)"
192000072,3006,,SICK/INJURED/MEDICAL - PERSON,A1,67,0,2019-01-01 03:16:00,2019,1,Tuesday,3,,IRVING ST,42.35995194,-71.06635263,"(42.35995194, -71.06635263)"
192000048,423,,ASSAULT - AGGRAVATED,C6,178,0,2019-01-01 03:17:00,2019,1,Tuesday,3,,MASSACHUSETTS AVE,42.33152137,-71.0708531,"(42.33152137, -71.0708531)"
192000081,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,328,0,2019-01-01 03:24:00,2019,1,Tuesday,3,,MAGNOLIA ST,42.31193467,-71.07341985,"(42.31193467, -71.07341985)"
192000068,413,,ASSAULT - AGGRAVATED - BATTERY,B3,426,0,2019-01-01 03:31:56,2019,1,Tuesday,3,,BLUE HILL AVE,42.26820187,-71.09367348,"(42.26820187, -71.09367348)"
192000058,2647,,THREATS TO DO BODILY HARM,D4,626,0,2019-01-01 03:40:00,2019,1,Tuesday,3,,JERSEY ST,42.34241888,-71.0967831,"(42.34241888, -71.0967831)"
192000079,617,,LARCENY THEFT FROM BUILDING,B3,419,0,2019-01-01 03:41:00,2019,1,Tuesday,3,,BORDER ST,42.37382743,-71.04052463,"(42.37382743, -71.04052463)"
192000055,301,,ROBBERY - STREET,D4,165,0,2019-01-01 03:41:00,2019,1,Tuesday,3,,HARRISON AVE,42.34136241,-71.06707639,"(42.34136241, -71.06707639)"
192000049,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,214,0,2019-01-01 03:43:00,2019,1,Tuesday,3,,F ST,42.33627938,-71.04839261,"(42.33627938, -71.04839261)"
192000063,3301,,VERBAL DISPUTE,C11,358,0,2019-01-01 04:00:00,2019,1,Tuesday,4,,LARCHMONT ST,42.29703356,-71.06860666,"(42.29703356, -71.06860666)"
192000266,615,,LARCENY THEFT OF MV PARTS & ACCESSORIES,C11,340,0,2019-01-01 04:00:00,2019,1,Tuesday,4,,POTOSI ST,42.30685398,-71.06469213,"(42.30685398, -71.06469213)"
192000174,615,,LARCENY THEFT OF MV PARTS & ACCESSORIES,C11,397,0,2019-01-01 04:00:00,2019,1,Tuesday,4,,BRENT ST,42.28981685,-71.06760638,"(42.28981685, -71.06760638)"
192000070,801,,ASSAULT - SIMPLE,B2,323,0,2019-01-01 04:03:00,2019,1,Tuesday,4,,HOLBORN ST,42.31407155,-71.08010715,"(42.31407155, -71.08010715)"
192000073,3006,,SICK/INJURED/MEDICAL - PERSON,E18,940,0,2019-01-01 04:06:00,2019,1,Tuesday,4,,BOW ST,42.24410668,-71.11786348,"(42.24410668, -71.11786348)"
192000083,3304,,NOISY PARTY/RADIO-NO ARREST,E13,906,0,2019-01-01 04:12:00,2019,1,Tuesday,4,,WALDEN ST,42.32475497,-71.10425281,"(42.32475497, -71.10425281)"
192000059,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,A7,27,0,2019-01-01 04:15:00,2019,1,Tuesday,4,,SUMNER ST,42.36967366,-71.04155058,"(42.36967366, -71.04155058)"
192000076,3115,,INVESTIGATE PERSON,D4,130,0,2019-01-01 04:24:00,2019,1,Tuesday,4,,DARTMOUTH ST,42.34762265,-71.07606739,"(42.34762265, -71.07606739)"
192000074,3006,,SICK/INJURED/MEDICAL - PERSON,E5,682,0,2019-01-01 04:24:00,2019,1,Tuesday,4,,WALWORTH ST,42.2856173,-71.13759756,"(42.2856173, -71.13759756)"
192000094,3006,,SICK/INJURED/MEDICAL - PERSON,C11,381,0,2019-01-01 04:27:00,2019,1,Tuesday,4,,MINOT ST,42.28627768,-71.04486219,"(42.28627768, -71.04486219)"
192000088,3802,,M/V ACCIDENT - PROPERTY  DAMAGE,A1,69,0,2019-01-01 04:45:00,2019,1,Tuesday,4,,BEACON ST,42.34616062,-71.10632005,"(42.34616062, -71.10632005)"
192000091,413,,ASSAULT - AGGRAVATED - BATTERY,C11,335,0,2019-01-01 05:00:00,2019,1,Tuesday,5,,CLARKSON ST,42.30829657,-71.06747775,"(42.30829657, -71.06747775)"
192000089,3830,,M/V - LEAVING SCENE - PERSONAL INJURY,B2,329,0,2019-01-01 05:46:00,2019,1,Tuesday,5,,GENEVA AVE,42.30662834,-71.07906988,"(42.30662834, -71.07906988)"
192000098,3301,,VERBAL DISPUTE,D14,768,0,2019-01-01 06:07:00,2019,1,Tuesday,6,,VINELAND ST,42.35757814,-71.15084364,"(42.35757814, -71.15084364)"
192000092,3114,,INVESTIGATE PROPERTY,E18,520,0,2019-01-01 06:19:26,2019,1,Tuesday,6,,HYDE PARK AVE,42.25767466,-71.12367149,"(42.25767466, -71.12367149)"
192000102,3114,,INVESTIGATE PROPERTY,B3,432,0,2019-01-01 06:39:00,2019,1,Tuesday,6,,CALLENDER ST,42.28792808,-71.08502175,"(42.28792808, -71.08502175)"
192000100,1402,,VANDALISM,B3,434,0,2019-01-01 06:48:00,2019,1,Tuesday,6,,NORFOLK TER,42.28602088,-71.08028694,"(42.28602088, -71.08028694)"
192000097,3301,,VERBAL DISPUTE,B3,423,0,2019-01-01 06:53:00,2019,1,Tuesday,6,,RIVER ST,42.27061458,-71.08655483,"(42.27061458, -71.08655483)"
192000101,3301,,VERBAL DISPUTE,E18,496,0,2019-01-01 06:57:00,2019,1,Tuesday,6,,HYDE PARK AVE,42.26922377,-71.12085351,"(42.26922377, -71.12085351)"
192000127,617,,LARCENY THEFT FROM BUILDING,D4,162,0,2019-01-01 07:00:00,2019,1,Tuesday,7,,ALBANY ST,42.34491569,-71.06169942,"(42.34491569, -71.06169942)"
192000118,3410,,TOWED MOTOR VEHICLE,A7,824,0,2019-01-01 07:00:00,2019,1,Tuesday,7,,EUTAW ST,42.38020752,-71.03493582,"(42.38020752, -71.03493582)"
192000105,3115,,INVESTIGATE PERSON,B2,280,0,2019-01-01 07:06:00,2019,1,Tuesday,7,,DUDLEY ST,42.32872577,-71.08382221,"(42.32872577, -71.08382221)"
192000103,801,,ASSAULT - SIMPLE,B2,182,0,2019-01-01 07:19:00,2019,1,Tuesday,7,,DUDLEY ST,42.32257325,-71.07282807,"(42.32257325, -71.07282807)"
192000117,3006,,SICK/INJURED/MEDICAL - PERSON,B3,435,0,2019-01-01 07:25:00,2019,1,Tuesday,7,,ARMANDINE ST,42.28431475,-71.07410842,"(42.28431475, -71.07410842)"
192000104,3301,,VERBAL DISPUTE,C11,255,0,2019-01-01 07:38:00,2019,1,Tuesday,7,,ROACH ST,42.31081193,-71.05903725,"(42.31081193, -71.05903725)"
192017340,619,,LARCENY ALL OTHERS,E5,706,0,2019-01-01 08:00:00,2019,1,Tuesday,8,,PARTRIDGE ST,42.27295819,-71.14773682,"(42.27295819, -71.14773682)"
192000110,3006,,SICK/INJURED/MEDICAL - PERSON,B3,463,0,2019-01-01 08:00:00,2019,1,Tuesday,8,,BLUE HILL AVE,42.29733649,-71.08729608,"(42.29733649, -71.08729608)"
192088532,2670,,HARASSMENT/ CRIMINAL HARASSMENT,D4, ,0,2019-01-01 08:00:00,2019,1,Tuesday,8,,WASHINGTON ST,42.33954198983014,-71.06940876967543,"(42.33954198983014, -71.06940876967543)"
192000109,3006,,SICK/INJURED/MEDICAL - PERSON,B3,421,0,2019-01-01 08:02:00,2019,1,Tuesday,8,,W SELDEN ST,42.27967481,-71.08381267,"(42.27967481, -71.08381267)"
192000113,3207,,PROPERTY - FOUND,E18,519,0,2019-01-01 08:26:00,2019,1,Tuesday,8,,WALTER ST,42.25667862,-71.11853975,"(42.25667862, -71.11853975)"
192000114,3006,,SICK/INJURED/MEDICAL - PERSON,B2,328,0,2019-01-01 08:30:00,2019,1,Tuesday,8,,CEYLON ST,42.3108233,-71.07267023,"(42.3108233, -71.07267023)"
192000115,1402,,VANDALISM,B2,328,0,2019-01-01 08:41:00,2019,1,Tuesday,8,,INTERVALE ST,42.31017827,-71.07651051,"(42.31017827, -71.07651051)"
192000108,3205,,M/V PLATES - LOST,B3,420,0,2019-01-01 08:52:00,2019,1,Tuesday,8,,LORNA RD,42.27663361,-71.08527298,"(42.27663361, -71.08527298)"
192000507,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,247,0,2019-01-01 09:00:00,2019,1,Tuesday,9,,PLEASANT ST,42.31353732,-71.05924917,"(42.31353732, -71.05924917)"
192000131,3410,,TOWED MOTOR VEHICLE,D14,754,0,2019-01-01 09:09:00,2019,1,Tuesday,9,,NONANTUM ST,42.34945977,-71.16953269,"(42.34945977, -71.16953269)"
192000112,3205,,M/V PLATES - LOST,B3,420,0,2019-01-01 09:19:00,2019,1,Tuesday,9,,LORNA RD,42.27663361,-71.08527298,"(42.27663361, -71.08527298)"
